DATE,HomePriceIndex,MortgageRate,UnemploymentRate,TreasuryYield,GDP,MedianIncome,CPI,HousingStarts,Population,MortgageRate_Lag1
2011-08-18,139.306,4.15,9.0,2.3,15647.68,65750.0,226.106,585.0,312180.558,4.32
2011-08-25,139.306,4.22,9.0,2.3,15647.68,65750.0,226.106,585.0,312180.558,4.15
2011-09-01,138.664,4.22,9.0,1.98,15647.68,65750.0,226.597,650.0,312402.633,4.22
2011-09-08,138.664,4.12,9.0,1.98,15647.68,65750.0,226.597,650.0,312402.633,4.22
2011-09-15,138.664,4.09,9.0,1.98,15647.68,65750.0,226.597,650.0,312402.633,4.12
2011-09-22,138.664,4.09,9.0,1.98,15647.68,65750.0,226.597,650.0,312402.633,4.09
2011-09-29,138.664,4.01,9.0,1.98,15647.68,65750.0,226.597,650.0,312402.633,4.09
2011-10-01,137.947,4.01,8.8,2.15,15842.259,65750.0,226.75,610.0,312616.001,4.01
2011-10-06,137.947,3.94,8.8,2.15,15842.259,65750.0,226.75,610.0,312616.001,4.01
2011-10-13,137.947,4.12,8.8,2.15,15842.259,65750.0,226.75,610.0,312616.001,3.94
2011-10-20,137.947,4.11,8.8,2.15,15842.259,65750.0,226.75,610.0,312616.001,4.12
2011-10-27,137.947,4.1,8.8,2.15,15842.259,65750.0,226.75,610.0,312616.001,4.11
2011-11-01,137.14600000000002,4.1,8.6,2.01,15842.259,65750.0,227.169,711.0,312799.689,4.1
2011-11-03,137.14600000000002,4.0,8.6,2.01,15842.259,65750.0,227.169,711.0,312799.689,4.1
2011-11-10,137.14600000000002,3.99,8.6,2.01,15842.259,65750.0,227.169,711.0,312799.689,4.0
2011-11-17,137.14600000000002,4.0,8.6,2.01,15842.259,65750.0,227.169,711.0,312799.689,3.99
2011-11-23,137.14600000000002,3.98,8.6,2.01,15842.259,65750.0,227.169,711.0,312799.689,4.0
2011-12-01,136.668,4.0,8.5,1.98,15842.259,65750.0,227.223,694.0,312978.205,3.98
2011-12-08,136.668,3.99,8.5,1.98,15842.259,65750.0,227.223,694.0,312978.205,4.0
2011-12-15,136.668,3.94,8.5,1.98,15842.259,65750.0,227.223,694.0,312978.205,3.99
2011-12-22,136.668,3.91,8.5,1.98,15842.259,65750.0,227.223,694.0,312978.205,3.94
2011-12-29,136.668,3.95,8.5,1.98,15842.259,65750.0,227.223,694.0,312978.205,3.91
2012-01-01,136.602,3.95,8.3,1.97,16068.805,65740.0,227.842,723.0,313149.997,3.95
2012-01-05,136.602,3.91,8.3,1.97,16068.805,65740.0,227.842,723.0,313149.997,3.95
2012-01-12,136.602,3.89,8.3,1.97,16068.805,65740.0,227.842,723.0,313149.997,3.91
2012-01-19,136.602,3.88,8.3,1.97,16068.805,65740.0,227.842,723.0,313149.997,3.89
2012-01-26,136.602,3.98,8.3,1.97,16068.805,65740.0,227.842,723.0,313149.997,3.88
2012-02-01,136.526,3.98,8.3,1.97,16068.805,65740.0,228.329,704.0,313304.12,3.98
2012-02-02,136.526,3.87,8.3,1.97,16068.805,65740.0,228.329,704.0,313304.12,3.98
2012-02-09,136.526,3.87,8.3,1.97,16068.805,65740.0,228.329,704.0,313304.12,3.87
2012-02-16,136.526,3.87,8.3,1.97,16068.805,65740.0,228.329,704.0,313304.12,3.87
2012-02-23,136.526,3.95,8.3,1.97,16068.805,65740.0,228.329,704.0,313304.12,3.87
2012-03-01,137.89700000000002,3.9,8.2,2.17,16068.805,65740.0,228.807,695.0,313462.838,3.95
2012-03-08,137.89700000000002,3.88,8.2,2.17,16068.805,65740.0,228.807,695.0,313462.838,3.9
2012-03-15,137.89700000000002,3.92,8.2,2.17,16068.805,65740.0,228.807,695.0,313462.838,3.88
2012-03-22,137.89700000000002,4.08,8.2,2.17,16068.805,65740.0,228.807,695.0,313462.838,3.92
2012-03-29,137.89700000000002,3.99,8.2,2.17,16068.805,65740.0,228.807,695.0,313462.838,4.08
2012-04-01,139.148,3.99,8.2,2.05,16207.115,65740.0,229.187,753.0,313628.923,3.99
2012-04-05,139.148,3.98,8.2,2.05,16207.115,65740.0,229.187,753.0,313628.923,3.99
2012-04-12,139.148,3.88,8.2,2.05,16207.115,65740.0,229.187,753.0,313628.923,3.98
2012-04-19,139.148,3.9,8.2,2.05,16207.115,65740.0,229.187,753.0,313628.923,3.88
2012-04-26,139.148,3.88,8.2,2.05,16207.115,65740.0,229.187,753.0,313628.923,3.9
2012-05-01,140.149,3.88,8.2,1.8,16207.115,65740.0,228.713,708.0,313790.652,3.88
2012-05-03,140.149,3.84,8.2,1.8,16207.115,65740.0,228.713,708.0,313790.652,3.88
2012-05-10,140.149,3.83,8.2,1.8,16207.115,65740.0,228.713,708.0,313790.652,3.84
2012-05-17,140.149,3.79,8.2,1.8,16207.115,65740.0,228.713,708.0,313790.652,3.83
2012-05-24,140.149,3.78,8.2,1.8,16207.115,65740.0,228.713,708.0,313790.652,3.79
2012-05-31,140.149,3.75,8.2,1.8,16207.115,65740.0,228.713,708.0,313790.652,3.78
2012-06-01,141.02700000000002,3.75,8.2,1.62,16207.115,65740.0,228.524,757.0,313976.041,3.75
2012-06-07,141.02700000000002,3.67,8.2,1.62,16207.115,65740.0,228.524,757.0,313976.041,3.75
2012-06-14,141.02700000000002,3.71,8.2,1.62,16207.115,65740.0,228.524,757.0,313976.041,3.67
2012-06-21,141.02700000000002,3.66,8.2,1.62,16207.115,65740.0,228.524,757.0,313976.041,3.71
2012-06-28,141.02700000000002,3.66,8.2,1.62,16207.115,65740.0,228.524,757.0,313976.041,3.66
2012-07-01,141.668,3.66,8.2,1.53,16319.541,65740.0,228.59,740.0,314167.558,3.66
2012-07-05,141.668,3.62,8.2,1.53,16319.541,65740.0,228.59,740.0,314167.558,3.66
2012-07-12,141.668,3.56,8.2,1.53,16319.541,65740.0,228.59,740.0,314167.558,3.62
2012-07-19,141.668,3.53,8.2,1.53,16319.541,65740.0,228.59,740.0,314167.558,3.56
2012-07-26,141.668,3.49,8.2,1.53,16319.541,65740.0,228.59,740.0,314167.558,3.53
2012-08-01,142.278,3.49,8.1,1.68,16319.541,65740.0,229.918,754.0,314377.381,3.49
2012-08-02,142.278,3.55,8.1,1.68,16319.541,65740.0,229.918,754.0,314377.381,3.49
2012-08-09,142.278,3.59,8.1,1.68,16319.541,65740.0,229.918,754.0,314377.381,3.55
2012-08-16,142.278,3.62,8.1,1.68,16319.541,65740.0,229.918,754.0,314377.381,3.59
2012-08-23,142.278,3.66,8.1,1.68,16319.541,65740.0,229.918,754.0,314377.381,3.62
2012-08-30,142.278,3.59,8.1,1.68,16319.541,65740.0,229.918,754.0,314377.381,3.66
2012-09-01,142.905,3.59,7.8,1.72,16319.541,65740.0,231.015,847.0,314600.057,3.59
2012-09-06,142.905,3.55,7.8,1.72,16319.541,65740.0,231.015,847.0,314600.057,3.59
2012-09-13,142.905,3.55,7.8,1.72,16319.541,65740.0,231.015,847.0,314600.057,3.55
2012-09-20,142.905,3.49,7.8,1.72,16319.541,65740.0,231.015,847.0,314600.057,3.55
2012-09-27,142.905,3.4,7.8,1.72,16319.541,65740.0,231.015,847.0,314600.057,3.49
2012-10-01,143.595,3.4,7.8,1.75,16420.419,65740.0,231.638,915.0,314805.556,3.4
2012-10-04,143.595,3.36,7.8,1.75,16420.419,65740.0,231.638,915.0,314805.556,3.4
2012-10-11,143.595,3.39,7.8,1.75,16420.419,65740.0,231.638,915.0,314805.556,3.36
2012-10-18,143.595,3.37,7.8,1.75,16420.419,65740.0,231.638,915.0,314805.556,3.39
2012-10-25,143.595,3.41,7.8,1.75,16420.419,65740.0,231.638,915.0,314805.556,3.37
2012-11-01,144.578,3.39,7.7,1.65,16420.419,65740.0,231.249,833.0,315003.708,3.41
2012-11-08,144.578,3.4,7.7,1.65,16420.419,65740.0,231.249,833.0,315003.708,3.39
2012-11-15,144.578,3.34,7.7,1.65,16420.419,65740.0,231.249,833.0,315003.708,3.4
2012-11-21,144.578,3.31,7.7,1.65,16420.419,65740.0,231.249,833.0,315003.708,3.34
2012-11-29,144.578,3.32,7.7,1.65,16420.419,65740.0,231.249,833.0,315003.708,3.31
2012-12-01,145.494,3.32,7.9,1.72,16420.419,65740.0,231.221,976.0,315180.866,3.32
2012-12-06,145.494,3.34,7.9,1.72,16420.419,65740.0,231.221,976.0,315180.866,3.32
2012-12-13,145.494,3.32,7.9,1.72,16420.419,65740.0,231.221,976.0,315180.866,3.34
2012-12-20,145.494,3.37,7.9,1.72,16420.419,65740.0,231.221,976.0,315180.866,3.32
2012-12-27,145.494,3.35,7.9,1.72,16420.419,65740.0,231.221,976.0,315180.866,3.37
2013-01-01,146.82,3.35,8.0,1.91,16648.189,68220.0,231.679,888.0,315335.976,3.35
2013-01-03,146.82,3.34,8.0,1.91,16648.189,68220.0,231.679,888.0,315335.976,3.35
2013-01-10,146.82,3.4,8.0,1.91,16648.189,68220.0,231.679,888.0,315335.976,3.34
2013-01-17,146.82,3.38,8.0,1.91,16648.189,68220.0,231.679,888.0,315335.976,3.4
2013-01-24,146.82,3.42,8.0,1.91,16648.189,68220.0,231.679,888.0,315335.976,3.38
2013-01-31,146.82,3.53,8.0,1.91,16648.189,68220.0,231.679,888.0,315335.976,3.42
2013-02-01,147.77700000000002,3.53,7.7,1.98,16648.189,68220.0,232.937,962.0,315464.793,3.53
2013-02-07,147.77700000000002,3.53,7.7,1.98,16648.189,68220.0,232.937,962.0,315464.793,3.53
2013-02-14,147.77700000000002,3.53,7.7,1.98,16648.189,68220.0,232.937,962.0,315464.793,3.53
2013-02-21,147.77700000000002,3.56,7.7,1.98,16648.189,68220.0,232.937,962.0,315464.793,3.53
2013-02-28,147.77700000000002,3.51,7.7,1.98,16648.189,68220.0,232.937,962.0,315464.793,3.56
2013-03-01,149.957,3.51,7.5,1.96,16648.189,68220.0,232.282,1010.0,315605.141,3.51
2013-03-07,149.957,3.52,7.5,1.96,16648.189,68220.0,232.282,1010.0,315605.141,3.51
2013-03-14,149.957,3.63,7.5,1.96,16648.189,68220.0,232.282,1010.0,315605.141,3.52
2013-03-21,149.957,3.54,7.5,1.96,16648.189,68220.0,232.282,1010.0,315605.141,3.63
2013-03-28,149.957,3.57,7.5,1.96,16648.189,68220.0,232.282,1010.0,315605.141,3.54
2013-04-01,151.514,3.57,7.6,1.76,16728.687,68220.0,231.797,835.0,315759.039,3.57
2013-04-04,151.514,3.54,7.6,1.76,16728.687,68220.0,231.797,835.0,315759.039,3.57
2013-04-11,151.514,3.43,7.6,1.76,16728.687,68220.0,231.797,835.0,315759.039,3.54
2013-04-18,151.514,3.41,7.6,1.76,16728.687,68220.0,231.797,835.0,315759.039,3.43
2013-04-25,151.514,3.4,7.6,1.76,16728.687,68220.0,231.797,835.0,315759.039,3.41
2013-05-01,152.846,3.4,7.5,1.93,16728.687,68220.0,231.893,930.0,315923.105,3.4
2013-05-02,152.846,3.35,7.5,1.93,16728.687,68220.0,231.893,930.0,315923.105,3.4
2013-05-09,152.846,3.42,7.5,1.93,16728.687,68220.0,231.893,930.0,315923.105,3.35
2013-05-16,152.846,3.51,7.5,1.93,16728.687,68220.0,231.893,930.0,315923.105,3.42
2013-05-23,152.846,3.59,7.5,1.93,16728.687,68220.0,231.893,930.0,315923.105,3.51
2013-05-30,152.846,3.81,7.5,1.93,16728.687,68220.0,231.893,930.0,315923.105,3.59
2013-06-01,154.196,3.81,7.5,2.3,16728.687,68220.0,232.445,839.0,316108.76,3.81
2013-06-06,154.196,3.91,7.5,2.3,16728.687,68220.0,232.445,839.0,316108.76,3.81
2013-06-13,154.196,3.98,7.5,2.3,16728.687,68220.0,232.445,839.0,316108.76,3.91
2013-06-20,154.196,3.93,7.5,2.3,16728.687,68220.0,232.445,839.0,316108.76,3.98
2013-06-27,154.196,4.46,7.5,2.3,16728.687,68220.0,232.445,839.0,316108.76,3.93
2013-07-01,155.601,4.46,7.3,2.58,16953.838,68220.0,232.9,880.0,316294.766,4.46
2013-07-03,155.601,4.29,7.3,2.58,16953.838,68220.0,232.9,880.0,316294.766,4.46
2013-07-11,155.601,4.51,7.3,2.58,16953.838,68220.0,232.9,880.0,316294.766,4.29
2013-07-18,155.601,4.37,7.3,2.58,16953.838,68220.0,232.9,880.0,316294.766,4.51
2013-07-25,155.601,4.31,7.3,2.58,16953.838,68220.0,232.9,880.0,316294.766,4.37
2013-08-01,156.957,4.39,7.2,2.74,16953.838,68220.0,233.456,917.0,316514.531,4.31
2013-08-08,156.957,4.4,7.2,2.74,16953.838,68220.0,233.456,917.0,316514.531,4.39
2013-08-15,156.957,4.4,7.2,2.74,16953.838,68220.0,233.456,917.0,316514.531,4.4
2013-08-22,156.957,4.58,7.2,2.74,16953.838,68220.0,233.456,917.0,316514.531,4.4
2013-08-29,156.957,4.51,7.2,2.74,16953.838,68220.0,233.456,917.0,316514.531,4.58
2013-09-01,158.22,4.51,7.2,2.81,16953.838,68220.0,233.544,850.0,316738.543,4.51
2013-09-05,158.22,4.57,7.2,2.81,16953.838,68220.0,233.544,850.0,316738.543,4.51
2013-09-12,158.22,4.57,7.2,2.81,16953.838,68220.0,233.544,850.0,316738.543,4.57
2013-09-19,158.22,4.5,7.2,2.81,16953.838,68220.0,233.544,850.0,316738.543,4.57
2013-09-26,158.22,4.32,7.2,2.81,16953.838,68220.0,233.544,850.0,316738.543,4.5
2013-10-01,159.238,4.32,7.2,2.62,17192.019,68220.0,233.669,925.0,316952.905,4.32
2013-10-03,159.238,4.22,7.2,2.62,17192.019,68220.0,233.669,925.0,316952.905,4.32
2013-10-10,159.238,4.23,7.2,2.62,17192.019,68220.0,233.669,925.0,316952.905,4.22
2013-10-17,159.238,4.28,7.2,2.62,17192.019,68220.0,233.669,925.0,316952.905,4.23
2013-10-24,159.238,4.13,7.2,2.62,17192.019,68220.0,233.669,925.0,316952.905,4.28
2013-10-31,159.238,4.1,7.2,2.62,17192.019,68220.0,233.669,925.0,316952.905,4.13
2013-11-01,160.07399999999998,4.1,6.9,2.72,17192.019,68220.0,234.1,1100.0,317156.876,4.1
2013-11-07,160.07399999999998,4.16,6.9,2.72,17192.019,68220.0,234.1,1100.0,317156.876,4.1
2013-11-14,160.07399999999998,4.35,6.9,2.72,17192.019,68220.0,234.1,1100.0,317156.876,4.16
2013-11-21,160.07399999999998,4.22,6.9,2.72,17192.019,68220.0,234.1,1100.0,317156.876,4.35
2013-11-27,160.07399999999998,4.29,6.9,2.72,17192.019,68220.0,234.1,1100.0,317156.876,4.22
2013-12-01,160.993,4.29,6.7,2.9,17192.019,68220.0,234.719,1002.0,317338.617,4.29
2013-12-05,160.993,4.46,6.7,2.9,17192.019,68220.0,234.719,1002.0,317338.617,4.29
2013-12-12,160.993,4.42,6.7,2.9,17192.019,68220.0,234.719,1002.0,317338.617,4.46
2013-12-19,160.993,4.47,6.7,2.9,17192.019,68220.0,234.719,1002.0,317338.617,4.42
2013-12-26,160.993,4.48,6.7,2.9,17192.019,68220.0,234.719,1002.0,317338.617,4.47
2014-01-01,161.924,4.48,6.6,2.86,17197.738,67360.0,235.288,888.0,317519.206,4.48
2014-01-02,161.924,4.53,6.6,2.86,17197.738,67360.0,235.288,888.0,317519.206,4.48
2014-01-09,161.924,4.51,6.6,2.86,17197.738,67360.0,235.288,888.0,317519.206,4.53
2014-01-16,161.924,4.41,6.6,2.86,17197.738,67360.0,235.288,888.0,317519.206,4.51
2014-01-23,161.924,4.39,6.6,2.86,17197.738,67360.0,235.288,888.0,317519.206,4.41
2014-01-30,161.924,4.32,6.6,2.86,17197.738,67360.0,235.288,888.0,317519.206,4.39
2014-02-01,162.52100000000002,4.32,6.7,2.71,17197.738,67360.0,235.547,944.0,317677.384,4.32
2014-02-06,162.52100000000002,4.23,6.7,2.71,17197.738,67360.0,235.547,944.0,317677.384,4.32
2014-02-13,162.52100000000002,4.28,6.7,2.71,17197.738,67360.0,235.547,944.0,317677.384,4.23
2014-02-20,162.52100000000002,4.33,6.7,2.71,17197.738,67360.0,235.547,944.0,317677.384,4.28
2014-02-27,162.52100000000002,4.37,6.7,2.71,17197.738,67360.0,235.547,944.0,317677.384,4.33
2014-03-01,163.08,4.37,6.7,2.72,17197.738,67360.0,236.028,970.0,317838.92,4.37
2014-03-06,163.08,4.28,6.7,2.72,17197.738,67360.0,236.028,970.0,317838.92,4.37
2014-03-13,163.08,4.37,6.7,2.72,17197.738,67360.0,236.028,970.0,317838.92,4.28
2014-03-20,163.08,4.32,6.7,2.72,17197.738,67360.0,236.028,970.0,317838.92,4.37
2014-03-27,163.08,4.4,6.7,2.72,17197.738,67360.0,236.028,970.0,317838.92,4.32
2014-04-01,163.385,4.4,6.2,2.71,17518.508,67360.0,236.468,1043.0,318009.154,4.4
2014-04-03,163.385,4.41,6.2,2.71,17518.508,67360.0,236.468,1043.0,318009.154,4.4
2014-04-10,163.385,4.34,6.2,2.71,17518.508,67360.0,236.468,1043.0,318009.154,4.41
2014-04-17,163.385,4.27,6.2,2.71,17518.508,67360.0,236.468,1043.0,318009.154,4.34
2014-04-24,163.385,4.33,6.2,2.71,17518.508,67360.0,236.468,1043.0,318009.154,4.27
2014-05-01,163.651,4.29,6.3,2.56,17518.508,67360.0,236.918,1007.0,318187.658,4.33
2014-05-08,163.651,4.21,6.3,2.56,17518.508,67360.0,236.918,1007.0,318187.658,4.29
2014-05-15,163.651,4.2,6.3,2.56,17518.508,67360.0,236.918,1007.0,318187.658,4.21
2014-05-22,163.651,4.14,6.3,2.56,17518.508,67360.0,236.918,1007.0,318187.658,4.2
2014-05-29,163.651,4.12,6.3,2.56,17518.508,67360.0,236.918,1007.0,318187.658,4.14
2014-06-01,164.05900000000003,4.12,6.1,2.6,17518.508,67360.0,237.231,911.0,318380.521,4.12
2014-06-05,164.05900000000003,4.14,6.1,2.6,17518.508,67360.0,237.231,911.0,318380.521,4.12
2014-06-12,164.05900000000003,4.2,6.1,2.6,17518.508,67360.0,237.231,911.0,318380.521,4.14
2014-06-19,164.05900000000003,4.17,6.1,2.6,17518.508,67360.0,237.231,911.0,318380.521,4.2
2014-06-26,164.05900000000003,4.14,6.1,2.6,17518.508,67360.0,237.231,911.0,318380.521,4.17
2014-07-01,164.583,4.14,6.2,2.54,17804.228,67360.0,237.498,1085.0,318576.955,4.14
2014-07-03,164.583,4.12,6.2,2.54,17804.228,67360.0,237.498,1085.0,318576.955,4.14
2014-07-10,164.583,4.15,6.2,2.54,17804.228,67360.0,237.498,1085.0,318576.955,4.12
2014-07-17,164.583,4.13,6.2,2.54,17804.228,67360.0,237.498,1085.0,318576.955,4.15
2014-07-24,164.583,4.13,6.2,2.54,17804.228,67360.0,237.498,1085.0,318576.955,4.13
2014-07-31,164.583,4.12,6.2,2.54,17804.228,67360.0,237.498,1085.0,318576.955,4.13
2014-08-01,165.207,4.12,6.1,2.42,17804.228,67360.0,237.46,984.0,318806.531,4.12
2014-08-07,165.207,4.14,6.1,2.42,17804.228,67360.0,237.46,984.0,318806.531,4.12
2014-08-14,165.207,4.12,6.1,2.42,17804.228,67360.0,237.46,984.0,318806.531,4.14
2014-08-21,165.207,4.1,6.1,2.42,17804.228,67360.0,237.46,984.0,318806.531,4.12
2014-08-28,165.207,4.1,6.1,2.42,17804.228,67360.0,237.46,984.0,318806.531,4.1
2014-09-01,165.898,4.1,5.9,2.53,17804.228,67360.0,237.477,1023.0,319036.2,4.1
2014-09-04,165.898,4.1,5.9,2.53,17804.228,67360.0,237.477,1023.0,319036.2,4.1
2014-09-11,165.898,4.12,5.9,2.53,17804.228,67360.0,237.477,1023.0,319036.2,4.1
2014-09-18,165.898,4.23,5.9,2.53,17804.228,67360.0,237.477,1023.0,319036.2,4.12
2014-09-25,165.898,4.2,5.9,2.53,17804.228,67360.0,237.477,1023.0,319036.2,4.23
2014-10-01,166.63400000000001,4.2,5.7,2.3,17912.079,67360.0,237.43,1074.0,319262.799,4.2
2014-10-02,166.63400000000001,4.19,5.7,2.3,17912.079,67360.0,237.43,1074.0,319262.799,4.2
2014-10-09,166.63400000000001,4.12,5.7,2.3,17912.079,67360.0,237.43,1074.0,319262.799,4.19
2014-10-16,166.63400000000001,3.97,5.7,2.3,17912.079,67360.0,237.43,1074.0,319262.799,4.12
2014-10-23,166.63400000000001,3.92,5.7,2.3,17912.079,67360.0,237.43,1074.0,319262.799,3.97
2014-10-30,166.63400000000001,3.98,5.7,2.3,17912.079,67360.0,237.43,1074.0,319262.799,3.92
2014-11-01,167.328,3.98,5.8,2.33,17912.079,67360.0,236.983,1001.0,319471.435,3.98
2014-11-06,167.328,4.02,5.8,2.33,17912.079,67360.0,236.983,1001.0,319471.435,3.98
2014-11-13,167.328,4.01,5.8,2.33,17912.079,67360.0,236.983,1001.0,319471.435,4.02
2014-11-20,167.328,3.99,5.8,2.33,17912.079,67360.0,236.983,1001.0,319471.435,4.01
2014-11-26,167.328,3.97,5.8,2.33,17912.079,67360.0,236.983,1001.0,319471.435,3.99
2014-12-01,168.044,3.97,5.6,2.21,17912.079,67360.0,236.252,1073.0,319651.541,3.97
2014-12-04,168.044,3.89,5.6,2.21,17912.079,67360.0,236.252,1073.0,319651.541,3.97
2014-12-11,168.044,3.93,5.6,2.21,17912.079,67360.0,236.252,1073.0,319651.541,3.89
2014-12-18,168.044,3.8,5.6,2.21,17912.079,67360.0,236.252,1073.0,319651.541,3.93
2014-12-24,168.044,3.83,5.6,2.21,17912.079,67360.0,236.252,1073.0,319651.541,3.8
2014-12-31,168.044,3.87,5.6,2.21,17912.079,67360.0,236.252,1073.0,319651.541,3.83
2015-01-01,168.62099999999998,3.87,5.7,1.88,18063.529,71000.0,234.747,1085.0,319832.19,3.87
2015-01-08,168.62099999999998,3.73,5.7,1.88,18063.529,71000.0,234.747,1085.0,319832.19,3.87
2015-01-15,168.62099999999998,3.66,5.7,1.88,18063.529,71000.0,234.747,1085.0,319832.19,3.73
2015-01-22,168.62099999999998,3.63,5.7,1.88,18063.529,71000.0,234.747,1085.0,319832.19,3.66
2015-01-29,168.62099999999998,3.66,5.7,1.88,18063.529,71000.0,234.747,1085.0,319832.19,3.63
2015-02-01,169.11900000000003,3.66,5.5,1.98,18063.529,71000.0,235.342,886.0,319976.213,3.66
2015-02-05,169.11900000000003,3.59,5.5,1.98,18063.529,71000.0,235.342,886.0,319976.213,3.66
2015-02-12,169.11900000000003,3.69,5.5,1.98,18063.529,71000.0,235.342,886.0,319976.213,3.59
2015-02-19,169.11900000000003,3.76,5.5,1.98,18063.529,71000.0,235.342,886.0,319976.213,3.69
2015-02-26,169.11900000000003,3.8,5.5,1.98,18063.529,71000.0,235.342,886.0,319976.213,3.76
2015-03-01,169.78900000000002,3.8,5.4,2.04,18063.529,71000.0,235.976,960.0,320130.646,3.8
2015-03-05,169.78900000000002,3.75,5.4,2.04,18063.529,71000.0,235.976,960.0,320130.646,3.8
2015-03-12,169.78900000000002,3.86,5.4,2.04,18063.529,71000.0,235.976,960.0,320130.646,3.75
2015-03-19,169.78900000000002,3.78,5.4,2.04,18063.529,71000.0,235.976,960.0,320130.646,3.86
2015-03-26,169.78900000000002,3.69,5.4,2.04,18063.529,71000.0,235.976,960.0,320130.646,3.78
2015-04-01,170.28900000000002,3.69,5.4,1.94,18279.784,71000.0,236.222,1190.0,320300.314,3.69
2015-04-02,170.28900000000002,3.7,5.4,1.94,18279.784,71000.0,236.222,1190.0,320300.314,3.69
2015-04-09,170.28900000000002,3.66,5.4,1.94,18279.784,71000.0,236.222,1190.0,320300.314,3.7
2015-04-16,170.28900000000002,3.67,5.4,1.94,18279.784,71000.0,236.222,1190.0,320300.314,3.66
2015-04-23,170.28900000000002,3.65,5.4,1.94,18279.784,71000.0,236.222,1190.0,320300.314,3.67
2015-04-30,170.28900000000002,3.68,5.4,1.94,18279.784,71000.0,236.222,1190.0,320300.314,3.65
2015-05-01,170.87099999999998,3.68,5.6,2.2,18279.784,71000.0,237.001,1079.0,320480.147,3.68
2015-05-07,170.87099999999998,3.8,5.6,2.2,18279.784,71000.0,237.001,1079.0,320480.147,3.68
2015-05-14,170.87099999999998,3.85,5.6,2.2,18279.784,71000.0,237.001,1079.0,320480.147,3.8
2015-05-21,170.87099999999998,3.84,5.6,2.2,18279.784,71000.0,237.001,1079.0,320480.147,3.85
2015-05-28,170.87099999999998,3.87,5.6,2.2,18279.784,71000.0,237.001,1079.0,320480.147,3.84
2015-06-01,171.47,3.87,5.3,2.36,18279.784,71000.0,237.657,1205.0,320667.889,3.87
2015-06-04,171.47,3.87,5.3,2.36,18279.784,71000.0,237.657,1205.0,320667.889,3.87
2015-06-11,171.47,4.04,5.3,2.36,18279.784,71000.0,237.657,1205.0,320667.889,3.87
2015-06-18,171.47,4.0,5.3,2.36,18279.784,71000.0,237.657,1205.0,320667.889,4.04
2015-06-25,171.47,4.02,5.3,2.36,18279.784,71000.0,237.657,1205.0,320667.889,4.0
2015-07-01,172.145,4.02,5.2,2.32,18401.626,71000.0,238.034,1146.0,320870.703,4.02
2015-07-02,172.145,4.08,5.2,2.32,18401.626,71000.0,238.034,1146.0,320870.703,4.02
2015-07-09,172.145,4.04,5.2,2.32,18401.626,71000.0,238.034,1146.0,320870.703,4.08
2015-07-16,172.145,4.09,5.2,2.32,18401.626,71000.0,238.034,1146.0,320870.703,4.04
2015-07-23,172.145,4.04,5.2,2.32,18401.626,71000.0,238.034,1146.0,320870.703,4.09
2015-07-30,172.145,3.98,5.2,2.32,18401.626,71000.0,238.034,1146.0,320870.703,4.04
2015-08-01,172.923,3.98,5.1,2.17,18401.626,71000.0,238.033,1130.0,321093.062,3.98
2015-08-06,172.923,3.91,5.1,2.17,18401.626,71000.0,238.033,1130.0,321093.062,3.98
2015-08-13,172.923,3.94,5.1,2.17,18401.626,71000.0,238.033,1130.0,321093.062,3.91
2015-08-20,172.923,3.93,5.1,2.17,18401.626,71000.0,238.033,1130.0,321093.062,3.94
2015-08-27,172.923,3.84,5.1,2.17,18401.626,71000.0,238.033,1130.0,321093.062,3.93
2015-09-01,173.815,3.84,5.0,2.17,18401.626,71000.0,237.498,1224.0,321316.348,3.84
2015-09-03,173.815,3.89,5.0,2.17,18401.626,71000.0,237.498,1224.0,321316.348,3.84
2015-09-10,173.815,3.9,5.0,2.17,18401.626,71000.0,237.498,1224.0,321316.348,3.89
2015-09-17,173.815,3.91,5.0,2.17,18401.626,71000.0,237.498,1224.0,321316.348,3.9
2015-09-24,173.815,3.86,5.0,2.17,18401.626,71000.0,237.498,1224.0,321316.348,3.91
2015-10-01,174.778,3.85,5.0,2.07,18435.137,71000.0,237.733,1058.0,321539.88,3.86
2015-10-08,174.778,3.76,5.0,2.07,18435.137,71000.0,237.733,1058.0,321539.88,3.85
2015-10-15,174.778,3.82,5.0,2.07,18435.137,71000.0,237.733,1058.0,321539.88,3.76
2015-10-22,174.778,3.79,5.0,2.07,18435.137,71000.0,237.733,1058.0,321539.88,3.82
2015-10-29,174.778,3.76,5.0,2.07,18435.137,71000.0,237.733,1058.0,321539.88,3.79
2015-11-01,175.72299999999998,3.76,5.1,2.26,18435.137,71000.0,238.017,1172.0,321741.248,3.76
2015-11-05,175.72299999999998,3.87,5.1,2.26,18435.137,71000.0,238.017,1172.0,321741.248,3.76
2015-11-12,175.72299999999998,3.98,5.1,2.26,18435.137,71000.0,238.017,1172.0,321741.248,3.87
2015-11-19,175.72299999999998,3.97,5.1,2.26,18435.137,71000.0,238.017,1172.0,321741.248,3.98
2015-11-25,175.72299999999998,3.95,5.1,2.26,18435.137,71000.0,238.017,1172.0,321741.248,3.97
2015-12-01,176.52700000000002,3.95,5.0,2.24,18435.137,71000.0,237.761,1146.0,321926.178,3.95
2015-12-03,176.52700000000002,3.93,5.0,2.24,18435.137,71000.0,237.761,1146.0,321926.178,3.95
